#1+z Log10(Mass/Msun) Star-Forming-Fraction One-sigma-uncertainty
3.43558 10.35 0.999921 0.0311808
3.43558 10.4 0.99989 0.0313094
3.43558 10.45 0.999848 0.0314645
3.43558 10.5 0.99979 0.0316508
3.43558 10.55 0.999712 0.0317605
3.43558 10.6 0.999608 0.0317775
3.43558 10.65 0.99947 0.0317643
3.43558 10.7 0.999288 0.0320736
3.43558 10.75 0.999049 0.032728
3.43558 10.8 0.99874 0.0326952
3.43558 10.85 0.998341 0.0326502
3.43558 10.9 0.99783 0.0335378
3.43558 10.95 0.99718 0.0341618
3.43558 11 0.99636 0.0350115
3.43558 11.05 0.995331 0.0360829
3.43558 11.1 0.99405 0.0378028
3.43558 11.15 0.992468 0.0385513
3.43558 11.2 0.990525 0.0398685
3.43558 11.25 0.988158 0.0416197
3.43558 11.3 0.985293 0.0422677
3.43558 11.35 0.981852 0.043675
3.43558 11.4 0.977747 0.0450928
3.43558 11.45 0.972884 0.0467662
3.43558 11.5 0.967165 0.0489367
3.43558 11.55 0.960487 0.0501826
3.43558 11.6 0.952744 0.0519752
3.43558 11.65 0.94383 0.0539113
3.43558 11.7 0.933639 0.0556559
3.43558 11.75 0.922072 0.0568683
3.43558 11.8 0.909036 0.0581241
3.43558 11.85 0.894448 0.0595524
3.43558 11.9 0.878239 0.0601898
3.43558 11.95 0.860357 0.0599648
3.43558 12 0.840768 0.0600232
3.43558 12.05 0.819461 0.0605552
3.43558 12.1 0.79645 0.0603284
3.43558 12.15 0.771774 0.0600791
3.43558 12.2 0.7455 0.0607496
3.43558 12.25 0.717723 0.0604534
3.43558 12.3 0.688564 0.0613789
3.43558 12.35 0.658172 0.0613961
3.43558 12.4 0.626718 0.0619438
3.43558 12.45 0.594396 0.0621765
3.43558 12.5 0.561417 0.064968
3.43558 12.55 0.528005 0.0701904
3.43558 12.6 0.494395 0.0720347
3.43558 12.65 0.460825 0.0760081
3.43558 12.7 0.427532 0.0808253
3.43558 12.75 0.394748 0.0837848
3.43558 12.8 0.362692 0.0863707
3.43558 12.85 0.331572 0.0889337
3.43558 12.9 0.301573 0.0916742
3.43558 12.95 0.272859 0.093376
3.43558 13 0.245571 0.0935225
3.43558 13.05 0.21982 0.0945269
3.43558 13.1 0.195693 0.0925649
3.43558 13.15 0.173247 0.0904119
3.43558 13.2 0.152512 0.0881672
3.43558 13.25 0.133495 0.0850326
3.43558 13.3 0.116175 0.0814065
3.43558 13.35 0.100513 0.0773235
3.43558 13.4 0.0864507 0.0724601
3.43558 13.45 0.0739141 0.0671662
3.43558 13.5 0.0628166 0.0627002
3.43558 13.55 0.0530626 0.0578502
3.43558 13.6 0.0445502 0.0532544
3.43558 13.65 0.0371738 0.0487642
3.43558 13.7 0.0308271 0.0439052
3.43558 13.75 0.0254051 0.038928
3.43558 13.8 0.0208057 0.0344166
3.43558 13.85 0.0169318 0.0306762
3.43558 13.9 0.0136921 0.0270703
3.43558 13.95 0.0110019 0.0240774
3.43558 14 0.0087838 0.0211875
3.43558 14.05 0.00696791 0.0183723
3.43558 14.1 0.00549181 0.0161299
3.46737 10 0.999992 0.030716
3.46737 10.05 0.999988 0.0307518
3.46737 10.1 0.999983 0.0307962
3.46737 10.15 0.999975 0.0308507
3.46737 10.2 0.999965 0.0309176
3.46737 10.25 0.99995 0.0309991
3.46737 10.3 0.99993 0.0310982
3.46737 10.35 0.999903 0.0312179
3.46737 10.4 0.999866 0.0313621
3.46737 10.45 0.999815 0.0315349
3.46737 10.5 0.999748 0.0317409
3.46737 10.55 0.999658 0.0319063
3.46737 10.6 0.999539 0.0318961
3.46737 10.65 0.999382 0.031988
3.46737 10.7 0.999177 0.0326696
3.46737 10.75 0.998912 0.0326444
3.46737 10.8 0.99857 0.0326097
3.46737 10.85 0.998133 0.03325
3.46737 10.9 0.997577 0.0343308
3.46737 10.95 0.996876 0.0345286
3.46737 11 0.995997 0.0355019
3.46737 11.05 0.994903 0.0365342
3.46737 11.1 0.99355 0.0381075
3.46737 11.15 0.991888 0.0390476
3.46737 11.2 0.989862 0.0407558
3.46737 11.25 0.987407 0.0417003
3.46737 11.3 0.984453 0.0423546
3.46737 11.35 0.980923 0.0442247
3.46737 11.4 0.976735 0.0455962
3.46737 11.45 0.971797 0.0475715
3.46737 11.5 0.966016 0.0492761
3.46737 11.55 0.959295 0.0506583
3.46737 11.6 0.951533 0.0529774
3.46737 11.65 0.94263 0.0541381
3.46737 11.7 0.932488 0.0566438
3.46737 11.75 0.921013 0.0572654
3.46737 11.8 0.908119 0.0586215
3.46737 11.85 0.893727 0.059698
3.46737 11.9 0.877775 0.0603671
3.46737 11.95 0.860213 0.0604927
3.46737 12 0.841009 0.0604943
3.46737 12.05 0.820154 0.0603636
3.46737 12.1 0.79766 0.0612565
3.46737 12.15 0.773563 0.060779
3.46737 12.2 0.747924 0.060754
3.46737 12.25 0.72083 0.0608301
3.46737 12.3 0.692395 0.0620368
3.46737 12.35 0.662753 0.0613795
3.46737 12.4 0.632065 0.0629357
3.46737 12.45 0.60051 0.0614619
3.46737 12.5 0.568284 0.0653763
3.46737 12.55 0.535596 0.0699136
3.46737 12.6 0.502667 0.0716697
3.46737 12.65 0.469719 0.0751419
3.46737 12.7 0.436977 0.079951
3.46737 12.75 0.404662 0.0824042
3.46737 12.8 0.372984 0.0856538
3.46737 12.85 0.342144 0.0887843
3.46737 12.9 0.312321 0.0905662
3.46737 12.95 0.283681 0.0933278
3.46737 13 0.256362 0.0938977
3.46737 13.05 0.230481 0.0953086
3.46737 13.1 0.20613 0.0937302
3.46737 13.15 0.183373 0.0915618
3.46737 13.2 0.162252 0.0894562
3.46737 13.25 0.142781 0.0869345
3.46737 13.3 0.124955 0.0825365
3.46737 13.35 0.108745 0.0794137
3.46737 13.4 0.0941056 0.0753287
3.46737 13.45 0.0809739 0.0707261
3.46737 13.5 0.0692752 0.0661651
3.46737 13.55 0.0589238 0.0612085
3.46737 13.6 0.0498271 0.0563354
3.46737 13.65 0.0418872 0.0515688
3.46737 13.7 0.0350043 0.0466082
3.46737 13.75 0.0290783 0.0424005
3.46737 13.8 0.0240109 0.0381279
3.46737 13.85 0.0197071 0.0335635
3.46737 13.9 0.0160767 0.0301402
3.46737 13.95 0.0130353 0.0265694
3.46737 14 0.0105046 0.0237077
3.46737 14.05 0.00841317 0.02062
3.46737 14.1 0.00669656 0.0179208
3.49945 10 0.999989 0.0308254
3.49945 10.05 0.999984 0.0308772
3.49945 10.1 0.999977 0.0309405
3.49945 10.15 0.999968 0.0310176
3.49945 10.2 0.999955 0.031111
3.49945 10.25 0.999938 0.031138
3.49945 10.3 0.999914 0.0312514
3.49945 10.35 0.999881 0.0315218
3.49945 10.4 0.999837 0.0316295
3.49945 10.45 0.999778 0.0316258
3.49945 10.5 0.9997 0.0318027
3.49945 10.55 0.999596 0.0317956
3.49945 10.6 0.999461 0.0317851
3.49945 10.65 0.999284 0.0319431
3.49945 10.7 0.999055 0.0325828
3.49945 10.75 0.998761 0.0325536
3.49945 10.8 0.998385 0.0331143
3.49945 10.85 0.997908 0.0333076
3.49945 10.9 0.997306 0.0344132
3.49945 10.95 0.996552 0.0350178
3.49945 11 0.995613 0.0359427
3.49945 11.05 0.994453 0.0375701
3.49945 11.1 0.993027 0.0388859
3.49945 11.15 0.991287 0.0395901
3.49945 11.2 0.989177 0.041479
3.49945 11.25 0.986636 0.0417835
3.49945 11.3 0.983596 0.0430279
3.49945 11.35 0.979981 0.0446816
3.49945 11.4 0.975713 0.0460832
3.49945 11.45 0.970704 0.0482564
3.49945 11.5 0.964867 0.0500331
3.49945 11.55 0.958107 0.0512931
3.49945 11.6 0.950331 0.0533242
3.49945 11.65 0.941445 0.0549326
3.49945 11.7 0.931355 0.0571722
3.49945 11.75 0.919975 0.0579834
3.49945 11.8 0.907223 0.058968
3.49945 11.85 0.893027 0.0600283
3.49945 11.9 0.877327 0.061347
3.49945 11.95 0.860078 0.0609951
3.49945 12 0.841251 0.0607171
3.49945 12.05 0.820836 0.0608178
3.49945 12.1 0.798844 0.0622319
3.49945 12.15 0.775307 0.061644
3.49945 12.2 0.750284 0.0614775
3.49945 12.25 0.723853 0.0613136
3.49945 12.3 0.696118 0.0621616
3.49945 12.35 0.667205 0.0621788
3.49945 12.4 0.637263 0.0642454
3.49945 12.45 0.606456 0.0626868
3.49945 12.5 0.574968 0.0665111
3.49945 12.55 0.542994 0.0705778
3.49945 12.6 0.510739 0.0710603
3.49945 12.65 0.478413 0.074605
3.49945 12.7 0.446229 0.0786528
3.49945 12.75 0.414396 0.0817127
3.49945 12.8 0.383115 0.0857155
3.49945 12.85 0.352579 0.0883366
3.49945 12.9 0.322965 0.0899194
3.49945 12.95 0.294432 0.0920189
3.49945 13 0.267122 0.0944176
3.49945 13.05 0.241153 0.0953968
3.49945 13.1 0.216621 0.0946641
3.49945 13.15 0.193598 0.0933111
3.49945 13.2 0.172133 0.0913738
3.49945 13.25 0.152251 0.08847
3.49945 13.3 0.133956 0.0845945
3.49945 13.35 0.117231 0.0805668
3.49945 13.4 0.102042 0.0776735
3.49945 13.45 0.0883383 0.0736839
3.49945 13.5 0.0760552 0.0696313
3.49945 13.55 0.0651177 0.064501
3.49945 13.6 0.0554421 0.059541
3.49945 13.65 0.0469387 0.0544252
3.49945 13.7 0.0395146 0.0495483
3.49945 13.75 0.0330751 0.0449108
3.49945 13.8 0.0275262 0.0410315
3.49945 13.85 0.022776 0.0374085
3.49945 13.9 0.0187363 0.0333651
3.49945 13.95 0.0153231 0.0296713
3.49945 14 0.0124583 0.0261367
3.49945 14.05 0.0100694 0.0229911
3.53183 10 0.999985 0.031106
3.53183 10.05 0.999979 0.031169
3.53183 10.1 0.999971 0.0312452
3.53183 10.15 0.99996 0.0312803
3.53183 10.2 0.999944 0.0312798
3.53183 10.25 0.999923 0.031279
3.53183 10.3 0.999894 0.0313458
3.53183 10.35 0.999855 0.0313436
3.53183 10.4 0.999803 0.0315006
3.53183 10.45 0.999735 0.0317102
3.53183 10.5 0.999645 0.031853
3.53183 10.55 0.999527 0.0318612
3.53183 10.6 0.999373 0.0318755
3.53183 10.65 0.999175 0.0321434
3.53183 10.7 0.998921 0.0324961
3.53183 10.75 0.998596 0.032796
3.53183 10.8 0.998184 0.033037
3.53183 10.85 0.997665 0.0341655
3.53183 10.9 0.997016 0.0345952
3.53183 10.95 0.996208 0.0350998
3.53183 11 0.995208 0.0363374
3.53183 11.05 0.993981 0.0379613
3.53183 11.1 0.992482 0.0391554
3.53183 11.15 0.990665 0.0407576
3.53183 11.2 0.988473 0.0418908
3.53183 11.25 0.985848 0.0425035
3.53183 11.3 0.982723 0.0435353
3.53183 11.35 0.979027 0.0451848
3.53183 11.4 0.974683 0.0465503
3.53183 11.45 0.969608 0.0493485
3.53183 11.5 0.963719 0.0506602
3.53183 11.55 0.956926 0.0525657
3.53183 11.6 0.949141 0.0537103
3.53183 11.65 0.940275 0.0555137
3.53183 11.7 0.930241 0.0576124
3.53183 11.75 0.918958 0.0587352
3.53183 11.8 0.906348 0.0598045
3.53183 11.85 0.892347 0.0602157
3.53183 11.9 0.876896 0.0611402
3.53183 11.95 0.859954 0.0612528
3.53183 12 0.841494 0.061801
3.53183 12.05 0.821507 0.0614361
3.53183 12.1 0.800002 0.0625924
3.53183 12.15 0.77701 0.062102
3.53183 12.2 0.752582 0.0621207
3.53183 12.25 0.726793 0.06211
3.53183 12.3 0.699738 0.062026
3.53183 12.35 0.671534 0.0627181
3.53183 12.4 0.642316 0.0641493
3.53183 12.45 0.61224 0.0643438
3.53183 12.5 0.581475 0.0655561
3.53183 12.55 0.550202 0.0703072
3.53183 12.6 0.518615 0.0719906
3.53183 12.65 0.48691 0.0744968
3.53183 12.7 0.455287 0.0777594
3.53183 12.75 0.423946 0.081597
3.53183 12.8 0.393079 0.0854536
3.53183 12.85 0.36287 0.0882823
3.53183 12.9 0.333491 0.0897039
3.53183 12.95 0.305099 0.0930696
3.53183 13 0.277835 0.0946302
3.53183 13.05 0.251818 0.0954744
3.53183 13.1 0.227147 0.095281
3.53183 13.15 0.2039 0.0947319
3.53183 13.2 0.182133 0.0927588
3.53183 13.25 0.16188 0.0898351
3.53183 13.3 0.143154 0.0871483
3.53183 13.35 0.125949 0.0828738
3.53183 13.4 0.110241 0.0791092
3.53183 13.45 0.0959905 0.0759495
3.53183 13.5 0.083143 0.0723836
3.53183 13.55 0.0716337 0.0683104
3.53183 13.6 0.0613879 0.0631508
3.53183 13.65 0.0523244 0.0579663
3.53183 13.7 0.0443573 0.0533954
3.53183 13.75 0.0373981 0.048705
3.53183 13.8 0.0313574 0.0439612
3.53183 13.85 0.0261472 0.0397263
3.53183 13.9 0.0216814 0.0362258
3.53183 13.95 0.0178779 0.0328045
3.53183 14 0.0146589 0.0290662
3.53183 14.05 0.0119515 0.0254706
3.56451 10 0.999981 0.0310651
3.56451 10.05 0.999974 0.0310648
3.56451 10.1 0.999963 0.0310645
3.56451 10.15 0.999949 0.031064
3.56451 10.2 0.99993 0.0312271
3.56451 10.25 0.999905 0.0314186
3.56451 10.3 0.99987 0.031417
3.56451 10.35 0.999825 0.0314148
3.56451 10.4 0.999765 0.0315877
3.56451 10.45 0.999685 0.0318174
3.56451 10.5 0.999582 0.0318358
3.56451 10.55 0.999448 0.0318267
3.56451 10.6 0.999276 0.0320826
3.56451 10.65 0.999055 0.0324406
3.56451 10.7 0.998773 0.0325187
3.56451 10.75 0.998416 0.032931
3.56451 10.8 0.997967 0.033133
3.56451 10.85 0.997405 0.0344207
3.56451 10.9 0.996706 0.0350059
3.56451 10.95 0.995843 0.0359734
3.56451 11 0.994783 0.0373934
3.56451 11.05 0.993488 0.0387301
3.56451 11.1 0.991917 0.0397849
3.56451 11.15 0.990022 0.0412333
3.56451 11.2 0.98775 0.0423663
3.56451 11.25 0.985043 0.0428345
3.56451 11.3 0.981837 0.0439438
3.56451 11.35 0.978062 0.0453583
3.56451 11.4 0.973646 0.0469227
3.56451 11.45 0.96851 0.049218
3.56451 11.5 0.962573 0.0513805
3.56451 11.55 0.955752 0.0527266
3.56451 11.6 0.947963 0.0542679
3.56451 11.65 0.939122 0.0563234
3.56451 11.7 0.929147 0.057542
3.56451 11.75 0.917963 0.0591256
3.56451 11.8 0.905497 0.0606842
3.56451 11.85 0.891688 0.0612057
3.56451 11.9 0.876482 0.06144
3.56451 11.95 0.859842 0.0620316
3.56451 12 0.84174 0.0618888
3.56451 12.05 0.822169 0.0620726
3.56451 12.1 0.801137 0.0628809
3.56451 12.15 0.778673 0.06294
3.56451 12.2 0.754823 0.0627366
3.56451 12.25 0.729656 0.0625095
3.56451 12.3 0.70326 0.0629514
3.56451 12.35 0.675743 0.0634063
3.56451 12.4 0.647231 0.0645279
3.56451 12.45 0.617867 0.0650359
3.56451 12.5 0.587808 0.065821
3.56451 12.55 0.557226 0.0695368
3.56451 12.6 0.526298 0.0713909
3.56451 12.65 0.49521 0.0739068
3.56451 12.7 0.464152 0.0766195
3.56451 12.75 0.433311 0.0813902
3.56451 12.8 0.402871 0.0837271
3.56451 12.85 0.373008 0.0872403
3.56451 12.9 0.343891 0.091045
3.56451 12.95 0.31567 0.0927196
3.56451 13 0.288486 0.093972
3.56451 13.05 0.262458 0.0949517
3.56451 13.1 0.237688 0.0956301
3.56451 13.15 0.214259 0.0949576
3.56451 13.2 0.192231 0.0939025
3.56451 13.25 0.171647 0.0914651
3.56451 13.3 0.152529 0.0881745
3.56451 13.35 0.134879 0.0855325
3.56451 13.4 0.118684 0.0820988
3.56451 13.45 0.103913 0.0774131
3.56451 13.5 0.0905237 0.0739727
3.56451 13.55 0.0784596 0.0702865
3.56451 13.6 0.0676555 0.0657607
3.56451 13.65 0.0580386 0.060965
3.56451 13.7 0.0495301 0.0565606
3.56451 13.75 0.042048 0.0522168
3.56451 13.8 0.0355083 0.047653
3.56451 13.85 0.0298269 0.0432036
3.56451 13.9 0.0249211 0.0391417
3.56451 13.95 0.0207106 0.0352795
3.56451 14 0.0171188 0.0317401
3.56451 14.05 0.0140734 0.0283565
3.59749 10 0.999976 0.030783
3.59749 10.05 0.999966 0.0308601
3.59749 10.1 0.999954 0.0310285
3.59749 10.15 0.999937 0.0312261
3.59749 10.2 0.999914 0.0314573
3.59749 10.25 0.999883 0.0315567
3.59749 10.3 0.999843 0.031555
3.59749 10.35 0.99979 0.0315527
3.59749 10.4 0.99972 0.0316869
3.59749 10.45 0.999629 0.0318584
3.59749 10.5 0.999512 0.0318499
3.59749 10.55 0.999361 0.0319723
3.59749 10.6 0.999168 0.0322846
3.59749 10.65 0.998922 0.0323608
3.59749 10.7 0.998611 0.0328222
3.59749 10.75 0.998221 0.0328442
3.59749 10.8 0.997733 0.033694
3.59749 10.85 0.997127 0.034717
3.59749 10.9 0.996378 0.0350298
3.59749 10.95 0.995459 0.0362348
3.59749 11 0.994336 0.0378389
3.59749 11.05 0.992974 0.0390642
3.59749 11.1 0.991331 0.0407224
3.59749 11.15 0.98936 0.0416719
3.59749 11.2 0.987009 0.0424367
3.59749 11.25 0.984222 0.0433356
3.59749 11.3 0.980937 0.0444113
3.59749 11.35 0.977088 0.0456485
3.59749 11.4 0.972604 0.0473358
3.59749 11.45 0.967411 0.0495371
3.59749 11.5 0.961432 0.0520286
3.59749 11.55 0.954588 0.0533353
3.59749 11.6 0.946798 0.0553113
3.59749 11.65 0.937986 0.0566843
3.59749 11.7 0.928074 0.0576044
3.59749 11.75 0.91699 0.0600828
3.59749 11.8 0.904668 0.0609136
3.59749 11.85 0.89105 0.061143
3.59749 11.9 0.876086 0.0619202
3.59749 11.95 0.859741 0.062102
3.59749 12 0.841989 0.0624675
3.59749 12.05 0.822823 0.062853
3.59749 12.1 0.802251 0.0632997
3.59749 12.15 0.780298 0.0640324
3.59749 12.2 0.757009 0.0638812
3.59749 12.25 0.732445 0.0635594
3.59749 12.3 0.706688 0.0634685
3.59749 12.35 0.679838 0.0640019
3.59749 12.4 0.652012 0.0647659
3.59749 12.45 0.623342 0.0651078
3.59749 12.5 0.593975 0.0665667
3.59749 12.55 0.564069 0.0697362
3.59749 12.6 0.533792 0.072247
3.59749 12.65 0.503318 0.0737868
3.59749 12.7 0.472824 0.0766665
3.59749 12.75 0.442489 0.0803623
3.59749 12.8 0.412488 0.0839817
3.59749 12.85 0.38299 0.0875508
3.59749 12.9 0.354155 0.0901671
3.59749 12.95 0.326134 0.0927881
3.59749 13 0.299061 0.0947201
3.59749 13.05 0.273058 0.0953911
3.59749 13.1 0.248227 0.09567
3.59749 13.15 0.224654 0.0954794
3.59749 13.2 0.202406 0.0951802
3.59749 13.25 0.181531 0.0929825
3.59749 13.3 0.162058 0.090152
3.59749 13.35 0.143999 0.0869013
3.59749 13.4 0.127349 0.084783
3.59749 13.45 0.112088 0.0808227
3.59749 13.5 0.0981808 0.0759191
3.59749 13.55 0.0855816 0.0728242
3.59749 13.6 0.074234 0.0684395
3.59749 13.65 0.0640732 0.0643253
3.59749 13.7 0.0550281 0.0601637
3.59749 13.75 0.0470231 0.0555517
3.59749 13.8 0.03998 0.0511578
3.59749 13.85 0.0338194 0.0469067
3.59749 13.9 0.0284619 0.0426686
3.59749 13.95 0.0238302 0.0386705
3.59749 14 0.0198493 0.0347891
3.59749 14.05 0.0164476 0.0311488
3.63078 10 0.999969 0.0308872
3.63078 10.05 0.999958 0.0310458
3.63078 10.1 0.999942 0.0312316
3.63078 10.15 0.999922 0.0314484
3.63078 10.2 0.999894 0.0316338
3.63078 10.25 0.999858 0.0316365
3.63078 10.3 0.999811 0.0316403
3.63078 10.35 0.999749 0.0316451
3.63078 10.4 0.999669 0.0317967
3.63078 10.45 0.999566 0.0318727
3.63078 10.5 0.999433 0.0318626
3.63078 10.55 0.999263 0.0323103
3.63078 10.6 0.999048 0.0322966
3.63078 10.65 0.998777 0.0327081
3.63078 10.7 0.998436 0.0327293
3.63078 10.75 0.99801 0.0332939
3.63078 10.8 0.997482 0.0342985
3.63078 10.85 0.99683 0.0349912
3.63078 10.9 0.99603 0.0354826
3.63078 10.95 0.995054 0.0372834
3.63078 11 0.99387 0.0385999
3.63078 11.05 0.992441 0.0400302
3.63078 11.1 0.990726 0.0410577
3.63078 11.15 0.988679 0.0421755
3.63078 11.2 0.986252 0.0427402
3.63078 11.25 0.983387 0.0441488
3.63078 11.3 0.980027 0.045373
3.63078 11.35 0.976107 0.0461971
3.63078 11.4 0.971559 0.0481351
3.63078 11.45 0.966314 0.050448
3.63078 11.5 0.960297 0.052627
3.63078 11.55 0.953433 0.0536244
3.63078 11.6 0.945649 0.0552411
3.63078 11.65 0.936869 0.0568678
3.63078 11.7 0.927023 0.0584587
3.63078 11.75 0.916041 0.0600902
3.63078 11.8 0.903864 0.0615922
3.63078 11.85 0.890435 0.0617415
3.63078 11.9 0.875709 0.0625085
3.63078 11.95 0.859652 0.0628889
3.63078 12 0.842242 0.0626277
3.63078 12.05 0.823471 0.0634749
3.63078 12.1 0.803345 0.0633806
3.63078 12.15 0.781889 0.06447
3.63078 12.2 0.759142 0.0645267
3.63078 12.25 0.735163 0.0649893
3.63078 12.3 0.710026 0.0641972
3.63078 12.35 0.683824 0.0643839
3.63078 12.4 0.656665 0.065604
3.63078 12.45 0.628671 0.0652173
3.63078 12.5 0.599979 0.067175
3.63078 12.55 0.570737 0.0700831
3.63078 12.6 0.541101 0.0733756
3.63078 12.65 0.511235 0.0741789
3.63078 12.7 0.481306 0.0759048
3.63078 12.75 0.451482 0.0794604
3.63078 12.8 0.421929 0.0841513
3.63078 12.85 0.39281 0.0869667
3.63078 12.9 0.364278 0.0908032
3.63078 12.95 0.33648 0.0946356
3.63078 13 0.309548 0.0957249
3.63078 13.05 0.283602 0.0965886
3.63078 13.1 0.258746 0.097086
3.63078 13.15 0.235068 0.0967334
3.63078 13.2 0.212638 0.0961393
3.63078 13.25 0.191511 0.0937898
3.63078 13.3 0.171721 0.0918121
3.63078 13.35 0.15329 0.0889361
3.63078 13.4 0.136218 0.0862389
3.63078 13.45 0.120496 0.0829588
3.63078 13.5 0.106097 0.0791747
3.63078 13.55 0.0929849 0.0746448
3.63078 13.6 0.0811109 0.0707448
3.63078 13.65 0.0704186 0.0670599
3.63078 13.7 0.0608445 0.0629169
3.63078 13.75 0.0523198 0.0586941
3.63078 13.8 0.0447721 0.0545259
3.63078 13.85 0.0381268 0.0498957
3.63078 13.9 0.032309 0.0458653
3.63078 13.95 0.0272442 0.0419438
3.63078 14 0.0228596 0.0376911
3.66438 10 0.999961 0.0311452
3.66438 10.05 0.999947 0.0312423
3.66438 10.1 0.999928 0.0314462
3.66438 10.15 0.999904 0.0315663
3.66438 10.2 0.999872 0.031569
3.66438 10.25 0.999829 0.0315727
3.66438 10.3 0.999775 0.0315773
3.66438 10.35 0.999703 0.0316679
3.66438 10.4 0.999612 0.0318972
3.66438 10.45 0.999494 0.0318885
3.66438 10.5 0.999345 0.0319617
3.66438 10.55 0.999156 0.0322322
3.66438 10.6 0.998917 0.0325938
3.66438 10.65 0.998618 0.0326443
3.66438 10.7 0.998246 0.0329318
3.66438 10.75 0.997784 0.0339311
3.66438 10.8 0.997214 0.0348446
3.66438 10.85 0.996516 0.0350511
3.66438 10.9 0.995664 0.0362242
3.66438 10.95 0.99463 0.0377811
3.66438 11 0.993384 0.0388063
3.66438 11.05 0.991887 0.0404822
3.66438 11.1 0.990102 0.041337
3.66438 11.15 0.987982 0.0428753
3.66438 11.2 0.985479 0.0430175
3.66438 11.25 0.98254 0.0447221
3.66438 11.3 0.979107 0.0460025
3.66438 11.35 0.97512 0.0465931
3.66438 11.4 0.970513 0.0487586
3.66438 11.45 0.965219 0.0510973
3.66438 11.5 0.959168 0.0530135
3.66438 11.55 0.952291 0.0540307
3.66438 11.6 0.944515 0.0552559
3.66438 11.65 0.935771 0.0565615
3.66438 11.7 0.925993 0.0582835
3.66438 11.75 0.915116 0.0607637
3.66438 11.8 0.903082 0.0624037
3.66438 11.85 0.889841 0.0622248
3.66438 11.9 0.87535 0.0630537
3.66438 11.95 0.859576 0.0627769
3.66438 12 0.842499 0.0636548
3.66438 12.05 0.824112 0.0638591
3.66438 12.1 0.804421 0.0639132
3.66438 12.15 0.783446 0.0647789
3.66438 12.2 0.761226 0.0652305
3.66438 12.25 0.737813 0.0654745
3.66438 12.3 0.713278 0.0642905
3.66438 12.35 0.687704 0.0645644
3.66438 12.4 0.661192 0.0663486
3.66438 12.45 0.633857 0.0671039
3.66438 12.5 0.605825 0.0674779
3.66438 12.55 0.577233 0.0696012
3.66438 12.6 0.548229 0.0728475
3.66438 12.65 0.518964 0.074501
3.66438 12.7 0.489597 0.0758318
3.66438 12.75 0.460286 0.0793014
3.66438 12.8 0.43119 0.0826411
3.66438 12.85 0.402463 0.0867666
3.66438 12.9 0.374253 0.0896083
3.66438 12.95 0.3467 0.0934802
3.66438 13 0.319936 0.0953689
3.66438 13.05 0.294078 0.0975985
3.66438 13.1 0.26923 0.0976593
3.66438 13.15 0.245482 0.0979707
3.66438 13.2 0.222908 0.0977709
3.66438 13.25 0.201566 0.095818
3.66438 13.3 0.181497 0.093878
3.66438 13.35 0.162728 0.0911034
3.66438 13.4 0.145269 0.0886627
3.66438 13.45 0.129117 0.0855788
3.66438 13.5 0.114255 0.081423
3.66438 13.55 0.100653 0.0776237
3.66438 13.6 0.0882719 0.073336
3.66438 13.65 0.0770632 0.0692999
3.66438 13.7 0.0669706 0.0654688
3.66438 13.75 0.0579321 0.0612808
3.66438 13.8 0.0498813 0.0575208
3.66438 13.85 0.0427491 0.0533147
3.66438 13.9 0.0364647 0.0488999
3.66438 13.95 0.0309574 0.0448606
3.66438 14 0.0261572 0.0406812
3.69828 10 0.999951 0.0314823
3.69828 10.05 0.999934 0.0314821
3.69828 10.1 0.999912 0.0314996
3.69828 10.15 0.999883 0.0315022
3.69828 10.2 0.999845 0.0315056
3.69828 10.25 0.999796 0.0315102
3.69828 10.3 0.999733 0.0315472
3.69828 10.35 0.999651 0.0317833
3.69828 10.4 0.999547 0.0319486
3.69828 10.45 0.999415 0.03194
3.69828 10.5 0.999247 0.0321727
3.69828 10.55 0.999037 0.0321614
3.69828 10.6 0.998774 0.0326254
3.69828 10.65 0.998446 0.0326441
3.69828 10.7 0.998041 0.033485
3.69828 10.75 0.997541 0.0344359
3.69828 10.8 0.996929 0.0350538
3.69828 10.85 0.996183 0.0354036
3.69828 10.9 0.995279 0.037041
3.69828 10.95 0.994187 0.0384574
3.69828 11 0.992878 0.0397982
3.69828 11.05 0.991316 0.0409366
3.69828 11.1 0.98946 0.0421503
3.69828 11.15 0.987268 0.0430293
3.69828 11.2 0.984692 0.0438922
3.69828 11.25 0.981681 0.0451665
3.69828 11.3 0.978179 0.0466996
3.69828 11.35 0.974128 0.0473979
3.69828 11.4 0.969465 0.0498161
3.69828 11.45 0.964127 0.0523992
3.69828 11.5 0.958048 0.0535925
3.69828 11.55 0.95116 0.0541542
3.69828 11.6 0.943398 0.0557185
3.69828 11.65 0.934694 0.0573159
3.69828 11.7 0.924986 0.0590555
3.69828 11.75 0.914214 0.0613759
3.69828 11.8 0.902325 0.0631344
3.69828 11.85 0.88927 0.0630385
3.69828 11.9 0.875009 0.0630066
3.69828 11.95 0.859513 0.0634002
3.69828 12 0.842762 0.0637163
