#Model: 0.104160800000 1.830857660000 -0.278375930000 2.482630900000 2.060239220000 0.322896640000 -0.099136200000 0.696256730000 -6.783021920000 -0.740212860000 -0.243005030000 2.357406780000 -0.670161000000 0.032409440000 0.705463040000 0.078203160000 -1.313028390000 3.345707840000 -0.969087940000 -0.340795970000 1.677667720000 0.422031030000 3.105399340000 0.361458860000 2.955837030000 -0.110232830000 4.023850140000 2.321001140000 -0.161718440000 0.208850790000 0.446655700000 -1.141828020000 1.067118400000 0.102460660000 -0.229540280000 0.209918420000 0.070000000000 0.040711970000 -0.160329600000 -0.125858630000 0.332955620000 8.977376730000 -0.043766440000 0.426113490000 0.600463510000 0 356.934366097907
#Type Subtype Z1 Z2 step1 step2 SM1 SM2 smb1 smb2 R1 R2 Val Err_h Err_l Model_Val MV+ MV- Chi2 Chi2+ Chi2-
qf a 0.400000 0.500000 132 139 10.700000 10.800000 74 76 0.000000 0.000000 4.770729e-01 0.060393 0.067049 5.386052e-01 3.442391e-02 1.296727e-03 4.578736e-01 0.000000e+00 0.000000e+00
qf a 0.400000 0.500000 132 139 10.800000 10.900000 76 78 0.000000 0.000000 5.412446e-01 0.057597 0.059332 5.856828e-01 3.675528e-02 5.536352e-03 1.769903e-01 0.000000e+00 0.000000e+00
qf a 0.400000 0.500000 132 139 10.900000 11.000000 78 80 0.000000 0.000000 5.849652e-01 0.066916 0.064206 6.379017e-01 4.285302e-02 8.530702e-03 2.474344e-01 0.000000e+00 0.000000e+00
uvsm a 4.500000 5.500000 5 5 -19.000000 -18.500000 10 10 0.000000 0.000000 8.408791e+00 0.300167 0.300167 8.348746e+00 6.135558e-02 5.944635e-02 1.779776e-02 0.000000e+00 0.000000e+00
uvsm a 4.500000 5.500000 5 5 -19.500000 -19.000000 9 9 0.000000 0.000000 8.720053e+00 0.300167 0.300167 8.616690e+00 5.613328e-02 5.363181e-02 7.712958e-02 0.000000e+00 0.000000e+00
uvsm a 4.500000 5.500000 5 5 -20.000000 -19.500000 8 8 0.000000 0.000000 8.986779e+00 0.300167 0.300167 8.903993e+00 4.381848e-02 6.140710e-02 4.375333e-02 0.000000e+00 0.000000e+00
uvsm a 4.500000 5.500000 5 5 -20.500000 -20.000000 7 7 0.000000 0.000000 9.308971e+00 0.300167 0.300167 9.213967e+00 3.243160e-02 6.315135e-02 6.243742e-02 0.000000e+00 0.000000e+00
uvsm a 4.500000 5.500000 5 5 -21.000000 -20.500000 6 6 0.000000 0.000000 9.600267e+00 0.300167 0.300167 9.539090e+00 3.138259e-02 7.386301e-02 1.881799e-02 0.000000e+00 0.000000e+00
uvsm a 4.500000 5.500000 5 5 -21.500000 -21.000000 5 5 0.000000 0.000000 9.826294e+00 0.300167 0.300167 9.893909e+00 3.701784e-02 8.658600e-02 2.516328e-02 0.000000e+00 0.000000e+00
ssfr a 2.500000 3.500000 44 56 9.750000 10.250000 55 65 0.000000 0.000000 -8.529845e+00 0.280179 0.280179 -8.522963e+00 5.286880e-02 4.042392e-03 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.500000 3.500000 44 56 10.250000 10.750000 65 75 0.000000 0.000000 -8.598276e+00 0.280179 0.280179 -8.579499e+00 5.707213e-02 1.548394e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.500000 3.500000 44 56 10.750000 11.250000 75 85 0.000000 0.000000 -8.760022e+00 0.280179 0.280179 -8.770563e+00 7.106900e-02 1.906909e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 10.700000 10.850000 74 77 0.000000 0.000000 -3.423923e+00 0.070578 0.102996 -3.517856e+00 2.836686e-02 2.859958e-02 5.742140e-01 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 10.850000 11.050000 77 81 0.000000 0.000000 -3.628643e+00 0.112926 0.114549 -3.714738e+00 3.559121e-02 2.353448e-02 3.349518e-01 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 11.050000 11.200000 81 84 0.000000 0.000000 -3.850803e+00 0.149050 0.142784 -3.963241e+00 3.965732e-02 2.498909e-02 4.128536e-01 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 11.200000 11.350000 84 87 0.000000 0.000000 -4.045283e+00 0.082201 0.114382 -4.247163e+00 3.996154e-02 3.270904e-02 2.528464e+00 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 11.350000 11.500000 87 90 0.000000 0.000000 -4.538813e+00 0.117749 0.145102 -4.605279e+00 6.037954e-02 4.251197e-02 1.187535e-01 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 11.500000 11.650000 90 93 0.000000 0.000000 -4.933653e+00 0.227650 0.260274 -5.083628e+00 1.353137e-01 5.866556e-02 2.669506e-01 0.000000e+00 0.000000e+00
smf a 2.500000 3.000000 49 56 11.650000 11.850000 93 97 0.000000 0.000000 -5.516953e+00 0.411980 0.708636 -5.715580e+00 1.790021e-01 1.411141e-01 9.878594e-02 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.300000 10.400000 66 68 0.000000 0.000000 -2.272242e+00 0.035191 0.037273 -2.355741e+00 1.112216e-02 9.990978e-03 2.902225e+00 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.400000 10.500000 68 70 0.000000 0.000000 -2.281650e+00 0.047492 0.046342 -2.381182e+00 1.835752e-02 5.808111e-03 2.945329e+00 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.500000 10.600000 70 72 0.000000 0.000000 -2.327845e+00 0.046652 0.048782 -2.414333e+00 1.847064e-02 6.981204e-03 1.857686e+00 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.600000 10.700000 72 74 0.000000 0.000000 -2.388853e+00 0.041796 0.041536 -2.462789e+00 2.166328e-02 6.561857e-03 1.686200e+00 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.700000 10.800000 74 76 0.000000 0.000000 -2.444299e+00 0.046857 0.047709 -2.530683e+00 1.790573e-02 5.311941e-03 1.936094e+00 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.800000 10.900000 76 78 0.000000 0.000000 -2.544720e+00 0.048836 0.048799 -2.622917e+00 1.461156e-02 9.125554e-03 1.422280e+00 0.000000e+00 0.000000e+00
smf a 0.650000 0.800000 110 120 10.900000 11.000000 78 80 0.000000 0.000000 -2.701535e+00 0.041017 0.041265 -2.740862e+00 9.895891e-03 1.947705e-02 2.200711e-01 0.000000e+00 0.000000e+00
csfr a 0.700000 1.900000 68 116 10.000000 10.000000 60 60 0.000000 0.000000 -6.822326e-01 0.170294 0.170294 -9.624068e-01 3.321887e-02 9.290769e-03 2.334160e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 11.550000 11.650000 91 93 0.000000 0.000000 6.670000e-01 0.333150 0.667075 6.217303e-01 1.255190e-01 9.448218e-03 3.114378e-03 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 11.450000 11.550000 89 91 0.000000 0.000000 6.470000e-01 0.353142 0.402124 6.145853e-01 9.303521e-02 2.112686e-02 1.085272e-03 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 11.350000 11.450000 87 89 0.000000 0.000000 6.180000e-01 0.274182 0.262191 5.751264e-01 8.360661e-02 8.041484e-03 7.309478e-03 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 11.250000 11.350000 85 87 0.000000 0.000000 4.860000e-01 0.165303 0.160312 5.387821e-01 7.631554e-02 8.639989e-03 4.031370e-02 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 11.150000 11.250000 83 85 0.000000 0.000000 5.370000e-01 0.122409 0.127393 5.005536e-01 6.876067e-02 2.536367e-03 1.726141e-02 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 11.050000 11.150000 81 83 0.000000 0.000000 4.770000e-01 0.097514 0.098509 4.708539e-01 5.488537e-02 8.139149e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.950000 11.050000 79 81 0.000000 0.000000 3.980000e-01 0.089560 0.074673 4.413111e-01 3.881930e-02 1.138884e-02 7.783651e-02 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.850000 10.950000 77 79 0.000000 0.000000 4.420000e-01 0.071701 0.084593 4.067665e-01 3.276838e-02 1.354510e-02 3.730389e-02 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.750000 10.850000 75 77 0.000000 0.000000 3.890000e-01 0.063789 0.062801 3.733960e-01 2.663064e-02 1.269736e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.650000 10.750000 73 75 0.000000 0.000000 3.740000e-01 0.051971 0.051971 3.368241e-01 2.415590e-02 1.157930e-02 1.092235e-01 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.550000 10.650000 71 73 0.000000 0.000000 3.190000e-01 0.050990 0.050990 3.049467e-01 1.859864e-02 1.348941e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.450000 10.550000 69 71 0.000000 0.000000 3.020000e-01 0.050990 0.050990 2.728099e-01 1.813490e-02 1.429987e-02 3.248408e-02 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.400000 10.500000 68 70 0.000000 0.000000 2.500000e-01 0.050990 0.050990 2.611996e-01 1.520834e-02 1.694858e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.300000 10.400000 66 68 0.000000 0.000000 2.010000e-01 0.050990 0.050990 2.287290e-01 1.849500e-02 1.474688e-02 2.297621e-02 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.200000 10.300000 64 66 0.000000 0.000000 1.910000e-01 0.050990 0.050990 1.982659e-01 2.189286e-02 1.660167e-02 0.000000e+00 0.000000e+00 0.000000e+00
qf_uvj a 1.500000 2.000000 66 79 10.100000 10.200000 62 64 0.000000 0.000000 1.330000e-01 0.050990 0.050990 1.702374e-01 2.426349e-02 1.491761e-02 1.142801e-01 0.000000e+00 0.000000e+00
csfr a 0.090000 0.110000 164 166 10.000000 10.000000 60 60 0.000000 0.000000 -1.700233e+00 0.130384 0.130384 -1.904053e+00 5.048015e-02 1.667511e-02 1.987652e+00 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 9.500000 10.000000 50 60 0.000000 0.000000 -8.876533e+00 0.280179 0.280179 -8.776207e+00 3.726920e-02 8.304675e-03 8.219498e-02 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 10.000000 10.500000 60 70 0.000000 0.000000 -8.936710e+00 0.280179 0.280179 -8.895651e+00 3.660333e-02 9.863254e-03 5.649434e-03 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 10.500000 11.000000 70 80 0.000000 0.000000 -9.219896e+00 0.280179 0.280179 -9.197748e+00 2.770520e-02 2.978736e-02 5.875456e-05 0.000000e+00 0.000000e+00
ssfr a 1.000000 1.500000 79 99 11.000000 11.500000 80 90 0.000000 0.000000 -9.234055e+00 0.280179 0.280179 -9.642931e+00 3.505427e-02 8.566085e-02 1.926426e+00 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.100000 10.200000 62 64 0.000000 0.000000 3.044959e-01 0.050990 0.050990 2.842872e-01 2.600038e-02 3.104955e-03 1.675887e-05 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.200000 10.300000 64 66 0.000000 0.000000 3.810818e-01 0.050990 0.050990 3.239280e-01 2.370945e-02 4.225027e-03 5.309247e-01 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.300000 10.400000 66 68 0.000000 0.000000 3.924857e-01 0.050990 0.050990 3.602517e-01 2.737766e-02 1.940033e-04 5.756611e-02 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.400000 10.500000 68 70 0.000000 0.000000 4.107144e-01 0.050990 0.050990 4.023500e-01 2.646008e-02 1.695782e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.500000 10.600000 70 72 0.000000 0.000000 4.327988e-01 0.050990 0.050990 4.406912e-01 3.091546e-02 -1.111090e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.600000 10.700000 72 74 0.000000 0.000000 4.750651e-01 0.050990 0.050990 4.820067e-01 3.622917e-02 -3.902613e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.700000 10.800000 74 76 0.000000 0.000000 5.409106e-01 0.050990 0.050990 5.246910e-01 4.174250e-02 -4.169862e-03 0.000000e+00 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.800000 10.900000 76 78 0.000000 0.000000 5.925024e-01 0.050990 0.050990 5.720256e-01 4.778549e-02 -9.371564e-04 8.744282e-05 0.000000e+00 0.000000e+00
qf a 0.500000 0.650000 120 132 10.900000 11.000000 78 80 0.000000 0.000000 6.220490e-01 0.050990 0.050990 6.270086e-01 5.308982e-02 1.445069e-03 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 1.200000 1.800000 71 90 9.250000 9.750000 45 55 0.000000 0.000000 -8.919249e+00 0.280179 0.280179 -8.698998e+00 4.473387e-02 1.122360e-02 5.108337e-01 0.000000e+00 0.000000e+00
ssfr a 1.200000 1.800000 71 90 9.750000 10.250000 55 65 0.000000 0.000000 -8.912034e+00 0.280179 0.280179 -8.696688e+00 4.235883e-02 8.346488e-03 4.861137e-01 0.000000e+00 0.000000e+00
ssfr a 1.200000 1.800000 71 90 10.250000 10.750000 65 75 0.000000 0.000000 -9.141083e+00 0.280179 0.280179 -8.876944e+00 3.615280e-02 1.267664e-02 7.592852e-01 0.000000e+00 0.000000e+00
ssfr a 1.200000 1.800000 71 90 10.750000 11.250000 75 85 0.000000 0.000000 -9.375005e+00 0.280179 0.280179 -9.215325e+00 2.754293e-02 4.689658e-02 2.485406e-01 0.000000e+00 0.000000e+00
csfr a 0.400000 0.700000 116 139 10.000000 10.000000 60 60 0.000000 0.000000 -1.373233e+00 0.130384 0.130384 -1.386098e+00 3.881379e-02 4.986517e-03 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 0.700000 1.000000 99 116 10.000000 10.000000 60 60 0.000000 0.000000 -1.065233e+00 0.130384 0.130384 -1.160537e+00 2.804417e-02 9.785234e-03 3.335744e-01 0.000000e+00 0.000000e+00
csfr a 1.000000 1.300000 86 99 10.000000 10.000000 60 60 0.000000 0.000000 -9.392326e-01 0.170294 0.170294 -1.010436e+00 2.803443e-02 8.995726e-03 9.040713e-02 0.000000e+00 0.000000e+00
csfr a 1.300000 1.800000 71 86 10.000000 10.000000 60 60 0.000000 0.000000 -1.039233e+00 0.170294 0.170294 -9.068922e-01 3.772777e-02 1.297439e-02 4.351855e-01 0.000000e+00 0.000000e+00
csfr a 1.800000 2.300000 60 71 10.000000 10.000000 60 60 0.000000 0.000000 -9.822326e-01 0.190263 0.190263 -9.026355e-01 4.341205e-02 2.039520e-02 9.811655e-02 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 10.100000 10.300000 62 66 0.000000 0.000000 -2.717423e+00 0.032074 0.042324 -2.691544e+00 1.334272e-02 2.013598e-02 2.713779e-02 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 10.300000 10.500000 66 70 0.000000 0.000000 -2.773933e+00 0.043973 0.056382 -2.771915e+00 2.067301e-02 1.829729e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 10.500000 10.750000 70 75 0.000000 0.000000 -2.908723e+00 0.052786 0.044872 -2.885618e+00 2.634053e-02 1.138393e-02 4.055002e-03 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 10.750000 10.950000 75 79 0.000000 0.000000 -3.056483e+00 0.093959 0.093161 -3.055114e+00 3.279297e-02 1.385539e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 10.950000 11.150000 79 83 0.000000 0.000000 -3.314753e+00 0.135567 0.130740 -3.293186e+00 3.493188e-02 2.188390e-02 1.384451e-04 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 11.150000 11.350000 83 87 0.000000 0.000000 -3.765243e+00 0.155962 0.150772 -3.658319e+00 3.644907e-02 3.232922e-02 3.153342e-01 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 11.350000 11.550000 87 91 0.000000 0.000000 -4.374853e+00 0.227959 0.242948 -4.184042e+00 5.884884e-02 4.779185e-02 5.526018e-01 0.000000e+00 0.000000e+00
smf a 1.500000 2.000000 66 79 11.550000 11.800000 91 96 0.000000 0.000000 -5.481793e+00 0.496837 0.746903 -4.979700e+00 1.477094e-01 7.878356e-02 9.303914e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 9.500000 10.000000 50 60 0.000000 0.000000 -9.134940e+00 0.280179 0.280179 -9.083860e+00 4.320308e-02 4.432980e-03 1.230561e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.000000 10.500000 60 70 0.000000 0.000000 -9.506622e+00 0.280179 0.280179 -9.286625e+00 3.746998e-02 8.797339e-03 5.095361e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 1.000000 99 132 10.500000 11.000000 70 80 0.000000 0.000000 -9.701312e+00 0.280179 0.280179 -9.656623e+00 2.746504e-02 3.094679e-02 7.764752e-03 0.000000e+00 0.000000e+00
ssfr a 0.600000 0.800000 110 123 10.200000 10.500000 64 70 0.000000 0.000000 -9.594125e+00 0.280179 0.280179 -9.444521e+00 3.691334e-02 1.311803e-02 2.139769e-01 0.000000e+00 0.000000e+00
ssfr a 0.600000 0.800000 110 123 10.500000 10.800000 70 76 0.000000 0.000000 -9.732373e+00 0.280179 0.280179 -9.692268e+00 2.966917e-02 3.149149e-02 5.148921e-03 0.000000e+00 0.000000e+00
ssfr a 0.600000 0.800000 110 123 10.800000 11.100000 76 82 0.000000 0.000000 -9.956212e+00 0.280179 0.280179 -1.000331e+01 4.067410e-02 6.134634e-02 9.352898e-03 0.000000e+00 0.000000e+00
ssfr a 0.600000 0.800000 110 123 11.100000 12.000000 82 100 0.000000 0.000000 -1.004164e+01 0.280179 0.280179 -1.044023e+01 7.602046e-02 1.171108e-01 1.825894e+00 0.000000e+00 0.000000e+00
csfr_(uv) a 3.500000 4.500000 36 44 10.000000 10.000000 60 60 0.000000 0.000000 -1.192233e+00 0.270185 0.270185 -1.514295e+00 3.664720e-02 2.843077e-02 1.249888e+00 0.000000e+00 0.000000e+00
csfr_(uv) a 4.500000 5.500000 30 36 10.000000 10.000000 60 60 0.000000 0.000000 -1.362233e+00 0.270185 0.270185 -1.781409e+00 4.421883e-02 4.032264e-02 2.182766e+00 0.000000e+00 0.000000e+00
csfr_(uv) a 5.500000 6.500000 26 30 10.000000 10.000000 60 60 0.000000 0.000000 -1.842233e+00 0.270185 0.270185 -2.001750e+00 5.503750e-02 5.092403e-02 2.666470e-01 0.000000e+00 0.000000e+00
csfr_(uv) a 6.500000 7.500000 21 26 10.000000 10.000000 60 60 0.000000 0.000000 -2.012233e+00 0.270185 0.270185 -2.226505e+00 7.221809e-02 6.484175e-02 5.170094e-01 0.000000e+00 0.000000e+00
csfr_(uv) a 7.500000 8.500000 18 21 10.000000 10.000000 60 60 0.000000 0.000000 -2.362233e+00 0.270185 0.270185 -2.435135e+00 9.553914e-02 9.582371e-02 3.833806e-02 0.000000e+00 0.000000e+00
ssfr a 1.600000 2.000000 66 76 10.500000 10.800000 70 76 0.000000 0.000000 -8.808486e+00 0.280179 0.280179 -8.806027e+00 3.572575e-02 2.061649e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 1.600000 2.000000 66 76 10.800000 11.100000 76 82 0.000000 0.000000 -8.963351e+00 0.280179 0.280179 -9.014598e+00 3.705879e-02 3.719756e-02 1.243741e-02 0.000000e+00 0.000000e+00
ssfr a 1.600000 2.000000 66 76 11.100000 12.000000 82 100 0.000000 0.000000 -8.990485e+00 0.280179 0.280179 -9.295957e+00 4.308557e-02 6.795771e-02 1.038143e+00 0.000000e+00 0.000000e+00
csfr a 2.214000 2.246000 61 61 10.000000 10.000000 60 60 0.000000 0.000000 -9.302326e-01 0.190263 0.190263 -9.315936e-01 4.685500e-02 1.856464e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 9.900000 10.000000 58 60 0.000000 0.000000 -2.301280e+00 0.066612 0.059264 -2.264991e+00 9.514294e-03 9.961059e-03 6.544398e-02 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.000000 10.100000 60 62 0.000000 0.000000 -2.297139e+00 0.047412 0.046089 -2.281490e+00 8.878179e-03 9.531761e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.100000 10.200000 62 64 0.000000 0.000000 -2.312619e+00 0.038969 0.033542 -2.294692e+00 8.262455e-03 9.319681e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.200000 10.300000 64 66 0.000000 0.000000 -2.335138e+00 0.036580 0.036901 -2.308669e+00 1.099527e-02 7.802026e-03 3.104994e-02 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.300000 10.400000 66 68 0.000000 0.000000 -2.326288e+00 0.035373 0.034778 -2.323437e+00 1.116000e-02 8.850528e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.400000 10.500000 68 70 0.000000 0.000000 -2.354101e+00 0.029044 0.029317 -2.348062e+00 1.543326e-02 8.150149e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.500000 10.600000 70 72 0.000000 0.000000 -2.400509e+00 0.032252 0.030141 -2.383390e+00 1.790221e-02 6.760431e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.600000 10.700000 72 74 0.000000 0.000000 -2.446352e+00 0.033473 0.031400 -2.433602e+00 1.931708e-02 6.839670e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.700000 10.800000 74 76 0.000000 0.000000 -2.523806e+00 0.033394 0.031130 -2.499638e+00 1.459945e-02 8.633664e-03 1.658020e-02 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.800000 10.900000 76 78 0.000000 0.000000 -2.624447e+00 0.028697 0.028796 -2.592262e+00 1.183263e-02 1.201695e-02 1.799282e-01 0.000000e+00 0.000000e+00
smf a 0.500000 0.650000 120 132 10.900000 11.000000 78 80 0.000000 0.000000 -2.763214e+00 0.033515 0.035482 -2.710997e+00 8.921983e-03 1.924857e-02 9.219919e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 8.500000 8.750000 30 35 0.000000 0.000000 -8.985000e+00 0.280179 0.280179 -9.228621e+00 6.176316e-02 4.651573e-04 6.370222e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 8.750000 9.000000 35 40 0.000000 0.000000 -9.035000e+00 0.280179 0.280179 -9.188757e+00 5.394706e-02 -5.195138e-04 2.279102e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 9.000000 9.250000 40 45 0.000000 0.000000 -9.045000e+00 0.280179 0.280179 -9.158917e+00 4.974971e-02 5.584346e-04 1.123610e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 9.250000 9.500000 45 50 0.000000 0.000000 -9.085000e+00 0.280179 0.280179 -9.154952e+00 4.823193e-02 8.447938e-04 3.178639e-02 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 9.500000 9.750000 50 55 0.000000 0.000000 -9.075000e+00 0.280179 0.280179 -9.184734e+00 5.209542e-02 2.885243e-03 1.025747e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 9.750000 10.000000 55 60 0.000000 0.000000 -9.215000e+00 0.280179 0.280179 -9.256527e+00 5.260019e-02 5.645285e-03 5.903101e-03 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 10.000000 10.250000 60 65 0.000000 0.000000 -9.405000e+00 0.280179 0.280179 -9.379139e+00 4.666795e-02 8.639456e-03 4.376476e-04 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 10.250000 10.500000 65 70 0.000000 0.000000 -9.565000e+00 0.280179 0.280179 -9.553258e+00 4.288248e-02 1.544669e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 10.500000 10.750000 70 75 0.000000 0.000000 -9.875000e+00 0.280179 0.280179 -9.765847e+00 3.497338e-02 3.108219e-02 1.012523e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 10.750000 11.000000 75 80 0.000000 0.000000 -1.016500e+01 0.280179 0.280179 -1.002145e+01 4.651963e-02 4.955512e-02 1.944449e-01 0.000000e+00 0.000000e+00
ssfr a 0.500000 0.750000 113 132 11.000000 11.250000 80 85 0.000000 0.000000 -1.047500e+01 0.280179 0.280179 -1.032887e+01 6.133011e-02 7.969247e-02 2.026577e-01 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 7.150000 7.550000 3 11 0.000000 0.000000 -1.495417e+00 0.644526 0.793494 -1.937315e+00 1.094967e-01 1.219417e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 7.550000 7.950000 11 19 0.000000 0.000000 -1.930969e+00 0.577469 0.654895 -2.223376e+00 1.114370e-01 1.299563e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 7.950000 8.350000 19 27 0.000000 0.000000 -2.350800e+00 0.526435 0.609765 -2.559894e+00 1.002536e-01 1.276150e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 8.350000 8.750000 27 35 0.000000 0.000000 -2.835542e+00 0.480989 0.482469 -2.930223e+00 8.710511e-02 1.214537e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 8.750000 9.250000 35 45 0.000000 0.000000 -3.431467e+00 0.477836 0.522950 -3.366448e+00 7.484337e-02 1.280576e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 9.250000 9.750000 45 55 0.000000 0.000000 -4.071539e+00 0.545465 0.827704 -3.909281e+00 7.188813e-02 1.484691e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 9.750000 10.250000 55 65 0.000000 0.000000 -4.572927e+00 0.805761 2.030813 -4.518311e+00 6.833076e-02 2.091738e-01 0.000000e+00 0.000000e+00 0.000000e+00
smf a 6.500000 7.500000 21 26 10.250000 10.750000 65 75 0.000000 0.000000 -5.203174e+00 0.970340 2.030813 -5.179556e+00 1.069458e-01 3.191763e-01 0.000000e+00 0.000000e+00 0.000000e+00
